STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722740,23160, 19890328,   56.1,24,   38.0,24, 1016.1,24,  927.5,24,  46.4,24,   7.6,24,  15.0,  20.0,   75.0*,  42.1 , 0.12G,999.9, 000000,
722740,23160, 19890329,   64.3,24,   36.9,24, 1015.3,24,  927.5,24,  44.7,24,   8.2,24,  14.0,  27.0,   84.0*,  42.1 , 0.00G,999.9, 000000,
722740,23160, 19890330,   68.7,24,   36.2,24, 1015.0,24,  927.8,24,  43.5,24,   8.0,24,  15.0,  22.9,   84.0 ,  48.9 , 0.00D,999.9, 000000,
722740,23160, 19890331,   69.6,24,   29.3,24, 1014.7,24,  927.6,24,  41.4,24,   7.3,24,  13.0, 999.9,   89.1*,  51.1 , 0.00D,999.9, 000000,
722740,23160, 19890401,   73.0,24,   26.7,24, 1009.9,24,  923.6,24,  42.7,24,   9.7,24,  20.0,  26.0,   91.0 ,  51.1 , 0.00D,999.9, 000000,
722740,23160, 19890402,   71.2,24,   26.4,24, 1010.3,24,  923.9,24,  41.8,24,  10.0,24,  17.1,  26.0,   91.0 ,  52.0 , 0.00D,999.9, 000000,
722740,23160, 19890403,   72.4,24,   32.8,24, 1011.6,24,  925.0,24,  42.3,24,   8.6,24,  18.1, 999.9,   89.1 ,  52.0 , 0.00D,999.9, 000000,
722740,23160, 19890404,   72.5,24,   31.6,24, 1013.3,24,  926.6,24,  44.3,24,   7.6,24,  12.0,  18.1,   91.9*,  53.1 , 0.00D,999.9, 000000,
722740,23160, 19890405,   76.3,24,   24.3,24, 1015.4,24,  928.7,24,  43.5,24,   9.4,24,  18.1,  22.0,   96.1*,  53.1 , 0.00D,999.9, 000000,
722740,23160, 19890406,   76.7,24,   21.7,24, 1015.5,24,  929.0,24,  46.0,24,   7.1,24,   8.9, 999.9,   97.0*,  54.0 , 0.00D,999.9, 000000,
722740,23160, 19890407,   78.1,24,   17.4,24, 1013.9,24,  927.6,24,  46.0,24,   7.7,24,  12.0,  21.0,   99.0*,  54.0 , 0.00D,999.9, 000000,
722740,23160, 19890408,   79.6,24,   19.4,24, 1008.8,24,  923.1,24,  50.5,24,   8.4,24,  15.9,  21.0,   99.0 ,  57.0 , 0.00D,999.9, 000000,
722740,23160, 19890409,   80.4,24,   18.2,24, 1006.8,24,  921.3,24,  52.2,24,   8.7,24,  18.1,  27.0,   99.0 ,  59.0 , 0.00D,999.9, 000000,
722740,23160, 19890410,   78.6,24,   19.0,24, 1008.9,24,  923.2,24,  44.7,24,   7.9,24,  13.0,  19.0,   97.0 ,  57.9 , 0.00D,999.9, 000000,
722740,23160, 19890411,   78.5,24,   24.0,24, 1007.2,24,  921.6,24,  41.4,24,   8.5,24,  15.0,  22.0,   96.1 ,  57.9 , 0.00D,999.9, 000000,
722740,23160, 19890412,   75.5,24,   19.9,24, 1005.8,24,  920.1,24,  42.7,24,   9.0,24,  14.0,  19.0,   93.9 ,  57.9 , 0.00D,999.9, 000000,
722740,23160, 19890413,   74.2,24,   34.1,24, 1008.1,24,  922.2,24,  42.7,24,   7.2,24,  12.0, 999.9,   90.0 ,  57.9 , 0.00D,999.9, 000000,
722740,23160, 19890414,   73.6,24,   32.3,24, 1011.8,24,  925.4,24,  42.3,24,   7.8,24,  12.0,  17.1,   90.0*,  55.0 , 0.00D,999.9, 000000,
722740,23160, 19890415,   75.0,24,   25.5,24, 1010.8,24,  924.5,24,  43.1,24,   7.8,24,  12.0,  19.0,   91.9*,  55.0 , 0.00D,999.9, 000000,
722740,23160, 19890416,   76.2,24,   26.2,24, 1009.4,24,  923.4,24,  43.5,24,   8.6,24,  14.0, 999.9,   93.9*,  57.0 , 0.00D,999.9, 000000,
722740,23160, 19890417,   77.2,24,   25.1,24, 1011.0,24,  924.9,24,  44.7,24,   8.9,24,  14.0,  18.1,   95.0*,  57.0 , 0.00D,999.9, 000000,
722740,23160, 19890418,   79.0,24,   19.8,24, 1012.0,24,  926.0,24,  39.4,24,   7.6,24,  11.1, 999.9,   97.0*,  55.9 , 0.00D,999.9, 000000,
722740,23160, 19890419,   80.1,24,   21.8,24, 1011.1,24,  925.2,24,  34.0,24,   8.2,24,  15.0, 999.9,  100.9*,  59.0 , 0.00D,999.9, 000000,
722740,23160, 19890420,   84.2,24,   25.2,24, 1009.3,24,  923.8,24,  34.4,24,   8.9,24,  15.9,  24.1,  102.9*,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890421,   86.6,24,   27.7,24, 1007.3,24,  922.4,24,  36.5,24,   9.1,24,  19.0,  28.9,  104.0 ,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890422,   81.9,24,   25.2,24, 1006.0,24,  920.9,24,  42.7,24,   9.3,24,  18.1,  28.0,  104.0 ,  63.0 , 0.00D,999.9, 000000,
722740,23160, 19890423,   74.8,24,   20.4,24, 1006.9,24,  921.1,24,  46.0,24,   8.1,24,  15.0, 999.9,   95.0 ,  59.0 , 0.00D,999.9, 000000,
722740,23160, 19890424,   72.9,24,   27.5,24, 1006.9,24,  920.8,24,  46.4,24,  10.0,24,  17.1,  27.0,   87.1 ,  57.0 , 0.00D,999.9, 000000,
722740,23160, 19890425,   69.3,24,   25.0,24, 1009.4,24,  922.9,24,  38.1,24,  11.0,24,  20.0,  33.0,   86.0 ,  50.0 , 0.00D,999.9, 000000,
722740,23160, 19890426,   66.0,24,   27.1,24, 1011.0,24,  924.1,24,  41.8,24,   8.7,24,  17.1,  26.0,   82.9 ,  48.0 , 0.00D,999.9, 000000,
722740,23160, 19890427,   61.0,24,   16.2,24, 1013.4,24,  925.7,24,  43.5,24,   8.8,24,  17.1,  24.1,   78.1*,  41.0 , 0.00D,999.9, 000000,
722740,23160, 19890428,   65.0,24,   10.1,24, 1011.5,24,  924.3,24,  41.0,24,   8.2,24,  11.1, 999.9,   81.0*,  41.0 , 0.00D,999.9, 000000,
722740,23160, 19890429,   68.0,24,   15.6,24, 1010.8,24,  923.9,24,  45.6,24,   6.9,24,  12.0,  22.0,   84.0*,  46.0 , 0.00D,999.9, 000000,
722740,23160, 19890430,   70.9,24,   19.6,24, 1011.7,24,  925.0,24,  44.3,24,   8.5,24,  14.0,  18.1,   87.1*,  48.0 , 0.00D,999.9, 000000,
722740,23160, 19890501,   74.6,24,   19.9,24, 1012.6,24,  926.1,24,  43.5,24,   8.0,24,  13.0, 999.9,   91.9*,  53.1 , 0.00D,999.9, 000000,
722740,23160, 19890502,   77.1,24,   22.8,24, 1011.5,24,  925.3,24,  44.7,24,   7.6,24,  12.0,  20.0,   93.9*,  55.0 , 0.00D,999.9, 000000,
722740,23160, 19890503,   80.2,24,   23.5,24, 1011.5,24,  925.6,24,  43.9,24,   9.5,24,  15.9,  22.0,   97.0*,  57.0 , 0.00D,999.9, 000000,
722740,23160, 19890504,   80.3,24,   21.8,24, 1009.9,24,  924.2,24,  42.7,24,   8.1,24,  15.0,  19.0,   98.1 ,  60.1 , 0.00D,999.9, 000000,
722740,23160, 19890505,   81.7,24,   22.9,24, 1009.6,24,  924.0,24,  42.7,24,   7.4,24,  12.0, 999.9,  100.0*,  61.0 , 0.00D,999.9, 000000,
722740,23160, 19890506,   83.3,24,   23.7,24, 1011.3,24,  925.7,24,  42.7,24,   7.1,24,  11.1,  18.1,  102.9*,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890507,   85.0,24,   25.1,24, 1012.6,24,  927.1,24,  40.8,24,   8.8,24,  15.9,  20.0,  104.0 ,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890508,   86.2,24,   22.6,24, 1009.2,24,  924.1,24,  40.8,24,   8.2,24,  14.0,  21.0,  105.1 ,  63.0 , 0.00D,999.9, 000000,
722740,23160, 19890509,   87.7,24,   30.3,24, 1006.5,24,  921.7,24,  38.7,24,  11.3,24,  20.0,  34.0,  106.0 ,  63.0 , 0.00D,999.9, 000000,
722740,23160, 19890510,   80.2,24,   28.6,24, 1007.9,24,  922.6,24,  40.2,24,   9.9,24,  20.0,  26.0,   98.1 ,  61.0 , 0.00D,999.9, 000000,
722740,23160, 19890511,   72.5,24,   34.3,24, 1007.2,24,  921.3,24,  36.5,24,  11.7,24,  20.0,  27.0,   91.0 ,  57.0 , 0.00D,999.9, 000000,
722740,23160, 19890512,   65.2,24,   25.7,24, 1010.0,24,  923.1,24,  38.3,24,   9.7,24,  18.1,  19.0,   81.0 ,  48.0 , 0.00D,999.9, 000000,
722740,23160, 19890513,   68.4,24,   25.4,24, 1008.2,24,  921.5,24,  38.1,24,   9.9,24,  18.1,  25.1,   82.9*,  48.0 , 0.00D,999.9, 000000,
722740,23160, 19890514,   70.8,24,   23.1,24, 1006.6,24,  920.4,24,  38.9,24,  11.4,24,  18.1,  24.1,   84.9 ,  50.0 , 0.00D,999.9, 000000,
722740,23160, 19890515,   69.4,24,   28.7,24, 1006.0,24,  919.7,24,  41.8,24,   9.7,24,  15.0,  24.1,   84.9 ,  51.1 , 0.00D,999.9, 000000,
722740,23160, 19890516,   63.3,24,   40.7,24, 1006.7,24,  920.0,24,  37.9,24,   9.3,24,  15.9,  26.0,   81.0 ,  52.0 , 0.11G,999.9, 010000,
722740,23160, 19890517,   63.3,24,   44.8,24, 1011.4,24,  923.8,24,  41.0,24,   8.0,24,  20.0, 999.9,   82.0*,  54.0 , 0.02G,999.9, 010000,
722740,23160, 19890518,   74.4,24,   40.7,24, 1012.0,24,  925.5,24,  42.3,24,   8.7,24,  15.0,  24.1,   91.9*,  54.0 , 0.01G,999.9, 000000,
722740,23160, 19890519,   78.7,24,   28.9,24, 1010.6,24,  924.6,24,  41.8,24,   8.0,24,  13.0,  18.1,   96.1*,  57.9 , 0.00G,999.9, 000000,
722740,23160, 19890520,   81.7,24,   23.9,24, 1011.3,24,  925.5,24,  42.7,24,   7.6,24,  13.0,  20.0,   99.0*,  59.0 , 0.00D,999.9, 000000,
722740,23160, 19890521,   83.6,24,   21.8,24, 1010.3,24,  924.8,24,  42.3,24,   7.6,24,  14.0,  21.0,  100.9*,  60.1 , 0.00D,999.9, 000000,
722740,23160, 19890522,   86.7,24,   24.8,24, 1009.2,24,  924.1,24,  47.6,24,   8.9,24,  14.0,  22.0,  104.0*,  63.0 , 0.00C,999.9, 000000,
722740,23160, 19890523,   85.7,24,   16.6,24, 1009.5,24,  924.3,24,  45.6,24,   8.5,24,  14.0,  22.0,  105.1 ,  64.0 , 0.00D,999.9, 000000,
722740,23160, 19890524,   85.8,24,   16.8,24, 1007.3,24,  922.4,24,  45.6,24,   9.5,24,  18.1,  28.9,  105.1 ,  64.0 , 0.00D,999.9, 000000,
722740,23160, 19890525,   82.4,24,   15.5,24, 1006.2,24,  921.2,24,  43.5,24,   8.9,24,  20.0,  27.0,  100.9 ,  60.1 , 0.00D,999.9, 000000,
722740,23160, 19890526,   80.7,24,   20.4,24, 1007.7,24,  922.2,24,  45.6,24,   8.1,24,  14.0,  20.0,   99.0*,  60.1 , 0.00D,999.9, 000000,
722740,23160, 19890527,   84.0,24,   27.5,24, 1008.9,24,  923.5,24,  43.9,24,   8.5,24,  14.0,  22.9,  100.9*,  61.0 , 0.00D,999.9, 000000,
722740,23160, 19890528,   85.6,24,   45.5,24, 1009.0,24,  923.8,24,  35.6,24,   9.2,24,  15.9,  24.1,  100.9 ,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890529,   85.0,24,   48.4,24, 1008.2,24,  923.1,24,  32.1,24,  11.7,24,  24.1,  35.9,   98.1 ,  69.1 , 0.00D,999.9, 000000,
722740,23160, 19890530,   79.8,24,   26.5,24, 1008.1,24,  922.6,24,  44.3,24,   9.5,24,  18.1,  25.1,   95.0 ,  61.0*, 0.00C,999.9, 000000,
722740,23160, 19890531,   77.6,24,   25.2,24, 1009.4,24,  923.6,24,  41.8,24,   8.8,24,  15.0,  22.0,   95.0*,  57.9 , 0.00D,999.9, 000000,
722740,23160, 19890601,   80.2,24,   24.2,24, 1010.8,24,  925.0,24,  45.2,24,   8.2,24,  14.0,  18.1,   97.0*,  57.9 , 0.00D,999.9, 000000,
722740,23160, 19890602,   81.0,24,   22.0,24, 1011.1,24,  925.3,24,  46.0,24,   8.3,24,  14.0,  20.0,   97.0 ,  60.1 , 0.00D,999.9, 000000,
722740,23160, 19890603,   79.1,24,   20.2,24, 1007.5,24,  922.0,24,  46.4,24,   8.5,24,  15.9,  22.0,   98.1 ,  57.9 , 0.00D,999.9, 000000,
722740,23160, 19890604,   80.8,24,   26.8,24, 1006.9,24,  921.4,24,  43.9,24,   8.9,24,  15.9,  24.1,   96.1*,  57.9 , 0.00D,999.9, 000000,
722740,23160, 19890605,   82.4,24,   27.9,24, 1009.2,24,  923.7,24,  43.5,24,   8.7,24,  15.0,  21.0,   97.0 ,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890606,   80.8,24,   20.4,24, 1009.3,24,  923.7,24,  46.4,24,   8.0,24,  19.0, 999.9,   98.1 ,  61.0 , 0.00D,999.9, 000000,
722740,23160, 19890607,   82.7,24,   21.3,24, 1006.9,24,  921.6,24,  48.9,24,   8.1,24,  15.0,  17.1,  100.0*,  61.0 , 0.00D,999.9, 000000,
722740,23160, 19890608,   84.7,24,   25.5,24, 1004.5,24,  919.6,24,  43.9,24,   9.6,24,  17.1,  27.0,  100.9 ,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890609,   81.0,24,   23.9,24, 1006.2,24,  920.9,24,  45.6,24,   9.3,24,  15.9,  22.9,   97.0 ,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890610,   83.7,24,   36.6,24, 1007.2,24,  922.0,24,  42.3,24,   9.0,24,  17.1,  22.0,   98.1 ,  62.1 , 0.00D,999.9, 000000,
722740,23160, 19890611,   83.8,24,   35.3,24, 1009.4,24,  924.0,24,  42.0,24,   8.6,24,  14.0,  21.0,   99.0*,  64.0 , 0.00D,999.9, 000000,
722740,23160, 19890612,   84.5,24,   31.4,24, 1009.0,24,  923.7,24,  46.0,24,   9.3,24,  17.1,  24.1,  100.0 ,  64.9 , 0.00D,999.9, 000000,
722740,23160, 19890613,   85.5,24,   33.2,24, 1007.7,24,  922.6,24,  41.4,24,   8.3,24,  13.0,  21.0,  102.0*,  66.0 , 0.00D,999.9, 000000,
722740,23160, 19890614,   88.8,24,   35.8,24, 1006.9,24,  922.2,24,  40.2,24,   8.7,24,  14.0,  22.9,  106.0*,  69.1 , 0.00D,999.9, 000000,
722740,23160, 19890615,   90.8,24,   36.8,24, 1008.2,24,  923.6,24,  38.9,24,   9.1,24,  15.0,  22.9,  106.0 ,  70.0 , 0.00D,999.9, 000000,
722740,23160, 19890616,   91.6,24,   40.3,24, 1008.6,24,  924.0,24,  35.4,24,   8.8,24,  15.0,  21.0,  107.1 ,  72.0 , 0.00D,999.9, 000000,
722740,23160, 19890617,   92.6,24,   37.6,24, 1007.9,24,  923.4,24,  40.8,24,   8.8,24,  15.0, 999.9,  108.0*,  72.0 , 0.00D,999.9, 000000,
722740,23160, 19890618,   94.5,24,   35.2,24, 1008.5,24,  924.0,24,  45.2,24,   8.1,24,  14.0,  22.0,  111.9*,  72.0 , 0.00D,999.9, 000000,
722740,23160, 19890619,   96.0,24,   32.1,24, 1007.2,24,  922.9,24,  43.1,24,   9.6,24,  20.0,  24.1,  113.0 ,  73.0 , 0.00D,999.9, 000000,
722740,23160, 19890620,   94.4,24,   32.3,24, 1006.6,24,  922.3,24,  38.9,24,  10.2,24,  19.0,  25.1,  111.9 ,  75.0 , 0.00D,999.9, 000000,
722740,23160, 19890621,   93.9,24,   42.2,24, 1004.3,24,  920.2,24,  32.3,24,   8.2,24,  18.1,  25.1,  109.0*,  73.9 , 0.00D,999.9, 000000,
722740,23160, 19890622,   91.4,24,   25.5,24, 1003.1,24,  919.0,24,  39.4,24,  11.7,24,  22.9,  27.0,  109.0 ,  69.1 , 0.00D,999.9, 000000,
722740,23160, 19890623,   87.9,24,   21.6,24, 1003.3,24,  918.9,24,  38.5,24,  12.2,24,  21.0,  29.9,  104.0 ,  68.0 , 0.00C,999.9, 000000,
722740,23160, 19890624,   87.5,24,   26.7,24, 1006.9,24,  922.1,24,  40.0,24,  11.0,24,  18.1,  31.1,  102.0 ,  68.0 , 0.00D,999.9, 000000,
722740,23160, 19890625,   88.1,24,   30.5,24, 1008.3,24,  923.4,24,  36.5,24,  10.7,24,  20.0,  29.9,  102.9*,  69.1 , 0.00D,999.9, 000000,
722740,23160, 19890626,   88.2,24,   28.6,24, 1007.8,24,  923.1,24,  42.7,24,   9.0,24,  18.1,  26.0,  104.0 ,  68.0 , 0.00D,999.9, 000000,
722740,23160, 19890627,   89.2,24,   33.7,24, 1007.9,24,  923.2,24,  39.4,24,   7.9,24,  12.0,  20.0,  104.0 ,  68.0 , 0.00D,999.9, 000000,
722740,23160, 19890628,   88.2,24,   47.2,24, 1010.0,24,  925.0,24,  34.0,24,   6.7,24,  17.1,  34.0,  104.0*,  71.1 , 0.00D,999.9, 000010,
722740,23160, 19890629,   83.9,24,   54.7,24, 1011.4,24,  925.9,24,  38.1,24,   8.7,24,  22.0,  34.0,  107.1*,  69.1 , 0.06G,999.9, 010010,
722740,23160, 19890630,   94.1,24,   41.6,24, 1007.9,24,  923.4,24,  41.8,24,   8.2,24,  15.0,  28.0,  111.0*,  69.1 , 0.05G,999.9, 000000,
722740,23160, 19890701,   94.0,24,   32.9,24, 1007.3,24,  923.0,24,  43.1,24,   9.1,24,  15.0,  25.1,  111.9 ,  72.0 , 0.00G,999.9, 000000,
722740,23160, 19890702,   93.0,24,   34.9,24, 1008.7,24,  924.1,24,  43.1,24,   9.0,24,  15.0,  22.0,  109.9 ,  73.0 , 0.00D,999.9, 000000,
722740,23160, 19890703,   94.6,24,   35.0,24, 1008.4,24,  923.9,24,  43.1,24,   7.9,24,  14.0,  21.0,  109.9*,  73.0 , 0.00D,999.9, 000000,
722740,23160, 19890704,   95.3,24,   26.7,24, 1008.0,24,  923.6,24,  44.3,24,   9.2,24,  15.9,  26.0,  113.0*,  73.0 , 0.00D,999.9, 000000,
722740,23160, 19890705,   97.4,24,   40.0,24, 1008.7,24,  924.4,24,  31.7,24,   9.2,24,  19.0,  27.0,  114.1 ,  73.0 , 0.00D,999.9, 000000,
722740,23160, 19890706,   96.0,24,   47.4,24, 1009.4,24,  924.9,24,  32.5,24,   8.6,24,  28.0,  38.1,  109.9 ,  81.0 , 0.00D,999.9, 010010,
722740,23160, 19890707,   93.6,24,   50.2,24, 1011.4,24,  926.6,24,  26.5,24,   8.4,24,  14.0,  22.0,  109.0 ,  77.0 , 0.04G,999.9, 010010,
722740,23160, 19890708,   93.9,23,   49.0,23, 1010.5,23,  926.0,23,  26.8,23,   8.3,23,  14.0,  20.0,  109.0 ,  77.0 , 0.00D,999.9, 010010,
722740,23160, 19890709,   83.4,24,   54.6,24, 1009.7,24,  924.4,24,  30.7,24,  10.2,24,  29.9,  36.9,  104.0 ,  70.0 , 0.33G,999.9, 010010,
722740,23160, 19890710,   81.7,24,   56.7,24, 1009.8,24,  924.3,24,  29.8,24,  10.3,24,  24.1,  33.0,  102.0 ,  70.0 , 0.01G,999.9, 010010,
722740,23160, 19890711,   81.4,24,   58.7,24, 1012.7,24,  926.9,24,  40.6,24,   8.2,24,  14.0,  20.0,   95.0*,  72.0 , 0.00D,999.9, 010010,
722740,23160, 19890712,   87.6,24,   53.8,24, 1013.0,24,  927.6,24,  38.5,24,   7.4,23,  13.0, 999.9,  105.1*,  71.1 , 0.00D,999.9, 010010,
722740,23160, 19890713,   92.7,24,   44.9,24, 1010.3,24,  925.5,24,  37.7,24,   8.8,24,  15.0,  21.0,  109.0*,  71.1 , 0.00D,999.9, 000000,
722740,23160, 19890714,   95.9,24,   44.5,24, 1007.6,24,  923.3,24,  36.5,24,   9.2,24,  17.1,  21.0,  109.9 ,  73.9 , 0.00D,999.9, 000000,
722740,23160, 19890715,   93.4,24,   53.9,24, 1009.8,24,  925.3,24,  33.6,24,   9.5,24,  14.0,  21.0,  109.0 ,  81.0 , 0.00D,999.9, 000000,
722740,23160, 19890716,   88.8,24,   58.5,24, 1012.4,24,  927.4,24,  35.6,24,   9.8,24,  18.1, 999.9,  104.0 ,  75.9 , 0.02G,999.9, 010000,
722740,23160, 19890717,   90.8,24,   59.3,24, 1011.2,24,  926.3,24,  39.8,24,   9.0,24,  15.0,  21.0,  102.9*,  75.9 , 0.00H,999.9, 010010,
722740,23160, 19890718,   88.2,24,   59.5,24, 1009.7,24,  924.8,24,  38.5,24,   7.6,24,  22.0,  29.9,  108.0*,  75.0 , 0.35G,999.9, 010010,
722740,23160, 19890719,   94.2,24,   54.5,24, 1009.5,24,  925.0,24,  41.8,24,  12.0,24,  22.0,  31.1,  109.0 ,  75.0 , 0.01G,999.9, 010010,
722740,23160, 19890720,   92.5,24,   56.4,24, 1009.9,23,  925.1,24,  39.8,24,  11.0,24,  24.1,  34.0,  108.0 ,  75.0 , 0.07G,999.9, 010010,
722740,23160, 19890721,   87.4,24,   59.2,24, 1009.5,24,  924.5,24,  34.6,24,   9.9,24,  26.0,  36.9,  109.0 ,  75.0 , 0.27G,999.9, 010010,
722740,23160, 19890722,   84.5,24,   62.7,24, 1010.6,24,  925.3,24,  43.1,24,  10.1,24,  25.1,  31.1,  102.9 ,  73.9 , 0.02G,999.9, 010010,
722740,23160, 19890723,   87.1,24,   62.7,24, 1011.6,24,  926.4,24,  40.6,24,   9.4,24,  20.0,  27.0,  100.9 ,  73.9 , 0.00G,999.9, 000000,
722740,23160, 19890724,   85.6,24,   63.9,24, 1010.3,24,  925.0,24,  37.7,24,  10.0,24,  22.0,  26.0,  102.9*,  75.9 , 0.00D,999.9, 010010,
722740,23160, 19890725,   90.1,24,   56.8,24, 1007.9,24,  923.2,24,  41.8,24,  11.2,24,  18.1, 999.9,  104.0 ,  75.9 , 0.00D,999.9, 000000,
722740,23160, 19890726,   86.7,24,   57.1,24, 1010.1,24,  925.0,24,  41.8,24,  13.2,24,  26.0,  34.0,  104.0 ,  77.0 , 0.00D,999.9, 000000,
722740,23160, 19890727,   81.1,24,   64.7,24, 1012.8,24,  927.1,24,  39.4,24,   8.0,24,  20.0,  28.0,  100.9 ,  72.0 , 0.15G,999.9, 010010,
722740,23160, 19890728,   79.8,24,   62.1,24, 1012.5,24,  926.6,24,  35.2,24,   7.8,24,  15.9,  25.1,   97.0 ,  70.0 , 0.09G,999.9, 010010,
722740,23160, 19890729,   84.2,24,   61.6,24, 1010.6,24,  925.1,24,  40.2,24,   7.4,24,  15.0,  19.0,   96.1*,  70.0 , 0.07G,999.9, 010010,
722740,23160, 19890730,   84.3,24,   63.5,24, 1009.6,24,  924.3,24,  39.4,24,   7.7,24,  15.0, 999.9,  100.0 ,  75.0 , 0.00G,999.9, 010010,
722740,23160, 19890731,   84.8,24,   61.9,24, 1009.7,24,  924.3,24,  42.7,24,   9.4,24,  18.1,  26.0,  100.9*,  77.0 , 0.03G,999.9, 010010,
722740,23160, 19890801,   88.8,24,   56.3,24, 1008.4,24,  923.6,24,  43.5,24,   8.6,24,  11.1,  15.9,  102.0 ,  75.0 , 0.05G,999.9, 000010,
722740,23160, 19890802,   89.3,24,   57.3,24, 1008.8,24,  924.1,24,  41.0,24,   8.3,24,  19.0,  32.1,  102.9 ,  75.0 , 0.02G,999.9, 010010,
722740,23160, 19890803,   84.0,24,   64.7,24, 1010.3,24,  925.0,24,  37.3,24,   8.8,24,  18.1,  26.0,  102.0 ,  77.0 , 0.00G,999.9, 010010,
722740,23160, 19890804,   80.3,24,   67.2,24, 1011.8,24,  926.0,24,  32.7,24,   9.0,24,  17.1, 999.9,   98.1 ,  75.0*, 0.15G,999.9, 010010,
722740,23160, 19890805,   79.5,24,   66.2,24, 1012.7,24,  926.6,24,  39.8,24,   7.4,24,  14.0,  18.1,   97.0*,  70.0 , 0.00G,999.9, 000000,
722740,23160, 19890806,   83.4,24,   62.7,24, 1011.4,24,  925.8,24,  40.6,24,   8.1,24,  20.0,  35.9,   99.0*,  70.0 , 0.04G,999.9, 010010,
722740,23160, 19890807,   88.3,24,   62.4,24, 1009.0,24,  924.1,24,  40.6,24,   8.1,24,  20.0,  22.0,  100.0 ,  72.0 , 0.00D,999.9, 000010,
722740,23160, 19890808,   82.8,24,   59.6,24, 1010.4,24,  924.8,24,  39.6,24,  12.8,24,  20.0,  28.9,  100.9 ,  72.0 , 0.16G,999.9, 010010,
722740,23160, 19890809,   86.7,24,   50.7,24, 1008.9,24,  923.9,24,  43.1,24,  10.2,24,  13.0,  22.0,  100.0*,  73.9 , 0.15G,999.9, 000000,
722740,23160, 19890810,   82.6,24,   61.1,24, 1011.8,24,  926.4,24,  39.4,24,   9.3,24,  22.9,  28.9,  102.0 ,  73.9 , 0.00G,999.9, 010010,
722740,23160, 19890811,   78.7,24,   66.1,24, 1013.6,24,  927.4,24,  35.8,24,   6.9,24,  14.0,  17.1,   97.0 ,  69.1 , 0.03G,999.9, 010010,
722740,23160, 19890812,   83.8,24,   65.4,24, 1011.5,24,  925.9,24,  40.0,24,   7.4,24,  19.0,  25.1,   98.1 ,  69.1 , 0.18G,999.9, 010010,
722740,23160, 19890813,   88.0,24,   63.3,24, 1009.4,24,  924.4,24,  46.2,24,   7.9,24,  15.9, 999.9,  102.9*,  73.9 , 0.00D,999.9, 000000,
722740,23160, 19890814,   91.3,24,   59.6,24, 1008.0,24,  923.4,24,  43.5,24,   8.3,24,  15.9,  27.0,  104.0 ,  73.9 , 0.00D,999.9, 000010,
722740,23160, 19890815,   87.7,24,   59.1,24, 1008.4,24,  923.5,24,  39.1,24,   8.3,24,  19.0,  26.0,  105.1 ,  78.1 , 0.00H,999.9, 010010,
722740,23160, 19890816,   85.9,24,   61.8,24, 1007.6,24,  922.6,24,  38.7,24,   7.8,24,  20.0,  33.0,  102.0 ,  73.9 , 0.00D,999.9, 010010,
722740,23160, 19890817,   84.4,24,   60.9,24, 1007.9,24,  922.8,24,  39.1,24,   9.1,24,  18.1,  20.0,  102.9 ,  73.9 , 0.05G,999.9, 010010,
722740,23160, 19890818,   81.3,24,   66.5,24, 1010.8,24,  925.2,24,  33.8,24,   7.9,24,  15.9,  25.1,  100.0 ,  73.0 , 0.30G,999.9, 010010,
722740,23160, 19890819,   86.0,24,   64.0,24, 1011.1,24,  925.8,24,  36.0,24,   7.2,24,  14.0, 999.9,   99.0 ,  73.0 , 0.00D,999.9, 010010,
722740,23160, 19890820,   87.2,24,   58.0,24, 1008.4,24,  923.6,24,  41.2,24,   9.2,24,  15.0,  22.0,  100.0 ,  73.9 , 0.00D,999.9, 010010,
722740,23160, 19890821,   85.8,24,   59.1,24, 1008.3,24,  923.3,24,  42.3,24,   9.3,24,  15.0,  33.0,   98.1 ,  73.9 , 0.00D,999.9, 000010,
722740,23160, 19890822,   86.2,24,   56.9,24, 1009.8,24,  924.6,24,  46.4,24,   7.8,24,  13.0,  22.9,   99.0*,  71.1 , 0.00D,999.9, 000000,
722740,23160, 19890823,   86.9,24,   53.3,24, 1009.8,24,  924.7,24,  50.1,24,   8.5,24,  14.0,  22.9,  100.9*,  71.1 , 0.00D,999.9, 000000,
722740,23160, 19890824,   86.1,24,   44.3,24, 1006.8,24,  921.9,24,  51.0,24,   8.4,24,  15.9,  22.0,  102.0 ,  69.1 , 0.00D,999.9, 000000,
722740,23160, 19890825,   82.9,24,   31.3,24, 1006.6,24,  921.5,24,  47.2,24,   9.1,24,  14.0,  20.0,  100.0 ,  64.9 , 0.00D,999.9, 000000,
